[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:25:07 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:25:07 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:25:07 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:25:07 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 12:35:05 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:35:05 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:35:05 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:35:05 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 12:39:35 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:35 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:35 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:39:35 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 12:39:36 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:36 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:36 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:39:36 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 12:39:36 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:36 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:36 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:39:36 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 12:39:40 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:40 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 12:39:40 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 12:39:40 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 14:34:33 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 14:34:33 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 14:34:33 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 14:34:33 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 15:45:34 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 15:45:34 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 15:45:34 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 15:45:34 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 15:56:43 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 15:56:43 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 15:56:43 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 15:56:43 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:26:55 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:27:03 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:32:15 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:32:34 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:33:09 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:35:12 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:37:12 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:37:13 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:37:13 UTC] PHP Fatal error:  Uncaught Error: Class 'MySQLi' not found in /var/www/html/view/php/selectCT.php:9
Stack trace:
#0 /var/www/html/index.php(63): include()
#1 {main}
  thrown in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:38:12 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:38:12 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:38:12 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:38:12 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:38:16 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:38:16 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:38:16 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:38:16 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:38:26 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:38:26 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:38:26 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:38:26 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:40:46 UTC] PHP Warning:  mysqli::mysqli(): Server sent charset (255) unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:40:46 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): Server sent charset unknown to the client. Please, report to the developers in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:40:46 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:40:46 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:42:10 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:10 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:10 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:42:10 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:42:24 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:24 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:24 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:42:24 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:42:25 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:42:25 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:42:25 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:42:25 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:43:52 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:43:52 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:43:52 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:43:52 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:45:40 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:45:40 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:45:40 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:45:40 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:46:29 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:46:29 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:46:29 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:46:29 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:52:33 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:33 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:33 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:52:33 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:52:34 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:34 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:34 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:52:34 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:52:35 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:35 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:35 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:52:35 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
[19-Apr-2020 16:52:35 UTC] PHP Warning:  mysqli::mysqli(): The server requested authentication method unknown to the client [caching_sha2_password] in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:35 UTC] PHP Warning:  mysqli::mysqli(): (HY000/2054): The server requested authentication method unknown to the client in /var/www/html/view/php/selectCT.php on line 9
[19-Apr-2020 16:52:35 UTC] PHP Warning:  mysqli::query(): Couldn't fetch mysqli in /var/www/html/view/php/selectCT.php on line 11
[19-Apr-2020 16:52:35 UTC] PHP Fatal error:  Call to a member function fetch_assoc() on null in /var/www/html/view/php/selectCT.php on line 16
